client_id,age,job,marital,education,balance,in_default,housing,loan,duration,campaign,pdays,previous,poutcome,y
7990093,33,admin.,single,tertiary,193.0,no,no,no,132,2,-1,0,unknown,unknown
1813678,46,admin.,married,secondary,-358.0,no,yes,no,358,2,-1,0,unknown,unknown
4560018,36,blue-collar,married,secondary,539.0,no,yes,yes,453,2,-1,0,unknown,unknown
1826133,51,technician,single,secondary,0.0,no,yes,no,364,2,-1,0,unknown,unknown
3746493,40,retired,single,primary,0.0,no,no,no,136,2,-1,0,unknown,unknown
7394433,42,blue-collar,married,secondary,490.0,no,yes,no,386,2,-1,0,unknown,unknown
3836316,51,blue-collar,married,secondary,0.0,no,yes,no,173,2,-1,0,unknown,unknown
9208371,49,blue-collar,married,unknown,403.0,no,yes,no,241,2,-1,0,unknown,unknown
3182141,48,management,married,secondary,161.0,no,yes,no,224,3,-1,0,unknown,unknown
4681107,32,technician,divorced,tertiary,2558.0,no,no,no,148,2,-1,0,unknown,unknown
7695045,31,admin.,single,secondary,98.0,no,yes,no,196,2,-1,0,unknown,unknown
1765019,55,management,single,tertiary,115.0,no,no,no,111,4,-1,0,unknown,unknown
4249505,40,blue-collar,single,secondary,436.0,no,yes,no,231,3,-1,0,unknown,unknown
7762479,47,technician,married,tertiary,831.0,no,yes,no,316,3,-1,0,unknown,unknown
6033057,57,technician,married,unknown,206.0,no,yes,no,216,3,-1,0,unknown,no
9560192,41,blue-collar,married,secondary,290.0,no,yes,no,240,2,-1,0,unknown,unknown
5042770,48,blue-collar,married,secondary,1.0,no,no,no,669,3,-1,0,unknown,unknown
1569864,42,blue-collar,married,unknown,57.0,no,yes,no,425,2,-1,0,unknown,unknown
7605854,30,blue-collar,single,secondary,-457.0,no,yes,no,143,2,-1,0,unknown,unknown
5664117,58,management,single,tertiary,1387.0,no,yes,no,174,5,-1,0,unknown,unknown
9704329,45,management,divorced,tertiary,24598.0,no,yes,no,313,3,-1,0,unknown,unknown
8968049,49,blue-collar,married,secondary,30.0,no,yes,no,135,4,-1,0,unknown,unknown
2371225,42,admin.,single,secondary,1022.0,no,yes,no,146,2,-1,0,unknown,no
5970984,53,technician,married,secondary,56.0,no,yes,yes,152,2,-1,0,unknown,unknown
2581029,51,admin.,single,secondary,-2.0,yes,no,no,402,3,-1,0,unknown,unknown
1732872,32,services,single,secondary,121.0,no,yes,no,213,2,-1,0,unknown,unknown
6503964,41,blue-collar,single,secondary,842.0,no,yes,no,144,3,-1,0,unknown,unknown
2968411,43,management,divorced,secondary,693.0,no,yes,no,124,3,-1,0,unknown,unknown
4749403,40,blue-collar,divorced,secondary,-333.0,no,yes,no,183,2,-1,0,unknown,unknown
4365582,50,blue-collar,married,primary,1533.0,no,yes,no,325,2,-1,0,unknown,unknown
9614048,34,management,married,tertiary,46.0,no,yes,no,39,4,-1,0,unknown,unknown
1243199,53,services,married,unknown,18.0,no,no,no,503,2,-1,0,unknown,unknown
2738356,45,technician,married,secondary,44.0,no,yes,no,95,4,-1,0,unknown,unknown
2413019,39,blue-collar,married,primary,-100.0,no,yes,no,680,2,-1,0,unknown,unknown
6538177,44,services,married,tertiary,510.0,no,yes,no,421,4,-1,0,unknown,unknown
4469051,55,management,married,tertiary,685.0,no,yes,no,174,3,-1,0,unknown,unknown
4592357,46,management,single,tertiary,187.0,no,yes,no,113,2,-1,0,unknown,unknown
7867237,45,blue-collar,married,secondary,66.0,no,yes,no,808,2,-1,0,unknown,unknown
7991685,34,admin.,married,secondary,560.0,no,yes,no,198,3,-1,0,unknown,unknown
9784222,36,blue-collar,married,secondary,0.0,no,yes,no,195,2,-1,0,unknown,unknown
7783285,59,unknown,divorced,unknown,27.0,no,no,no,347,3,-1,0,unknown,unknown
3709531,31,admin.,single,secondary,12.0,no,yes,no,208,2,-1,0,unknown,unknown
4358251,44,blue-collar,single,secondary,34.0,no,yes,no,404,4,-1,0,unknown,unknown
1471796,33,entrepreneur,single,tertiary,1068.0,no,yes,no,396,2,-1,0,unknown,unknown
4419663,40,blue-collar,married,secondary,211.0,no,yes,no,216,4,-1,0,unknown,unknown
1270373,46,admin.,single,tertiary,377.0,no,yes,no,98,2,-1,0,unknown,unknown
6397604,48,management,married,tertiary,263.0,no,yes,no,350,2,-1,0,unknown,no
7660758,42,services,married,secondary,1263.0,no,yes,no,114,2,-1,0,unknown,unknown
7755356,27,services,married,secondary,8.0,no,yes,no,88,3,-1,0,unknown,unknown
3934152,48,admin.,married,secondary,126.0,no,yes,yes,379,2,-1,0,unknown,unknown
8460261,59,admin.,married,secondary,230.0,no,yes,no,190,3,-1,0,unknown,unknown
1004385,46,technician,married,tertiary,841.0,no,yes,no,158,1,-1,0,unknown,unknown
2911334,38,admin.,divorced,secondary,308.0,no,yes,no,102,1,-1,0,unknown,unknown
7628729,43,management,divorced,tertiary,1.0,no,yes,no,306,1,-1,0,unknown,unknown
5611690,38,admin.,divorced,tertiary,86.0,no,yes,no,218,1,-1,0,unknown,no
8038925,23,student,single,secondary,157.0,no,yes,no,54,1,-1,0,unknown,unknown
2568342,34,services,married,secondary,22.0,no,yes,no,344,1,-1,0,unknown,unknown
5113022,38,admin.,married,secondary,46.0,no,yes,yes,195,1,-1,0,unknown,no
1895355,37,blue-collar,married,secondary,1293.0,no,no,no,652,1,-1,0,unknown,unknown
7943276,25,admin.,single,secondary,122.0,no,yes,no,286,1,-1,0,unknown,unknown
4081963,48,blue-collar,married,unknown,131.0,no,yes,no,189,1,-1,0,unknown,no
1725578,49,blue-collar,single,secondary,143.0,no,yes,no,83,1,-1,0,unknown,unknown
4122011,38,admin.,single,secondary,393.0,no,no,no,184,2,-1,0,unknown,unknown
4399968,43,blue-collar,married,primary,98.0,no,yes,no,235,1,-1,0,unknown,unknown
7520466,33,management,married,tertiary,0.0,no,yes,no,290,1,-1,0,unknown,unknown
9528348,55,blue-collar,married,secondary,224.0,no,yes,no,232,1,-1,0,unknown,unknown
8467355,38,blue-collar,married,secondary,757.0,no,yes,no,133,1,-1,0,unknown,unknown
4108814,49,services,married,secondary,245.0,no,yes,yes,318,1,-1,0,unknown,unknown
1823820,40,management,married,secondary,8486.0,no,no,no,260,3,-1,0,unknown,unknown
3180775,43,admin.,married,unknown,350.0,no,no,no,437,1,-1,0,unknown,unknown
7080814,38,blue-collar,married,secondary,20.0,no,yes,no,402,1,-1,0,unknown,unknown
6816665,58,services,married,secondary,1667.0,no,yes,yes,85,1,-1,0,unknown,unknown
8071715,57,technician,married,unknown,345.0,no,yes,no,125,1,-1,0,unknown,unknown
1031140,32,unemployed,married,secondary,10.0,no,yes,no,501,4,-1,0,unknown,no
7458388,56,management,married,tertiary,830.0,no,yes,yes,1201,1,-1,0,unknown,unknown
8198754,58,blue-collar,divorced,unknown,29.0,no,yes,no,253,1,-1,0,unknown,unknown
8158345,60,retired,divorced,secondary,545.0,no,yes,no,1030,1,-1,0,unknown,unknown
2410475,37,technician,married,tertiary,8730.0,no,yes,no,149,1,-1,0,unknown,unknown
6761357,46,technician,divorced,tertiary,477.0,no,yes,no,114,1,-1,0,unknown,unknown
7127709,27,admin.,married,secondary,4.0,no,yes,no,243,1,-1,0,unknown,unknown
3262602,43,blue-collar,married,secondary,1205.0,no,yes,no,769,2,-1,0,unknown,unknown
9703600,32,technician,single,secondary,0.0,no,yes,yes,135,3,-1,0,unknown,unknown
9319874,40,admin.,single,secondary,263.0,no,yes,no,231,1,-1,0,unknown,no
1302202,38,admin.,married,secondary,1.0,no,no,no,76,1,-1,0,unknown,unknown
5049499,34,blue-collar,married,secondary,283.0,no,no,yes,199,1,-1,0,unknown,unknown
9863118,47,blue-collar,married,primary,206.0,no,yes,no,152,1,-1,0,unknown,unknown
3083612,42,housemaid,married,primary,17.0,no,yes,no,124,1,-1,0,unknown,unknown
4531841,48,technician,married,secondary,141.0,no,yes,yes,424,1,-1,0,unknown,unknown
3097613,29,self-employed,single,tertiary,16.0,no,yes,no,43,1,-1,0,unknown,unknown
1412836,50,services,married,secondary,206.0,no,yes,no,154,1,-1,0,unknown,unknown
1389718,52,technician,married,unknown,7.0,no,no,no,203,2,-1,0,unknown,unknown
9022542,50,management,married,tertiary,0.0,no,no,no,326,1,-1,0,unknown,unknown
3111648,58,retired,married,tertiary,0.0,no,no,no,393,1,-1,0,unknown,unknown
3477847,46,blue-collar,divorced,primary,1927.0,no,yes,no,241,3,-1,0,unknown,unknown
9302854,38,technician,married,secondary,284.0,no,yes,no,483,1,-1,0,unknown,unknown
7388975,46,blue-collar,married,secondary,1660.0,no,yes,no,259,1,-1,0,unknown,unknown
7828712,32,services,single,secondary,406.0,no,yes,no,227,1,-1,0,unknown,no
2910156,51,blue-collar,married,primary,230.0,no,yes,no,673,1,-1,0,unknown,unknown
8379299,39,admin.,single,secondary,-25.0,no,yes,no,576,1,-1,0,unknown,unknown
4571787,48,admin.,married,secondary,182.0,no,yes,no,180,2,-1,0,unknown,unknown
8835698,36,entrepreneur,married,tertiary,1169.0,no,yes,no,168,2,-1,0,unknown,no
3344584,34,admin.,divorced,secondary,67.0,no,yes,no,90,1,-1,0,unknown,unknown
1230045,40,technician,married,secondary,77.0,no,no,no,505,1,-1,0,unknown,unknown
7416411,43,unemployed,married,secondary,0.0,no,yes,no,245,1,-1,0,unknown,unknown
6582465,52,blue-collar,divorced,primary,55.0,no,yes,yes,186,1,-1,0,unknown,unknown
8782839,33,technician,married,secondary,72.0,yes,yes,no,623,1,-1,0,unknown,unknown
3727664,49,management,single,tertiary,163.0,no,yes,no,496,3,-1,0,unknown,unknown
6616997,32,management,single,tertiary,151.0,no,yes,no,118,1,-1,0,unknown,no
1582277,39,admin.,single,secondary,113.0,no,yes,no,342,1,-1,0,unknown,unknown
3727133,40,blue-collar,married,secondary,0.0,no,yes,no,225,1,-1,0,unknown,unknown
9208254,38,technician,single,tertiary,9.0,no,yes,no,185,3,-1,0,unknown,unknown
6059149,43,management,married,secondary,375.0,no,yes,no,196,2,-1,0,unknown,unknown
2394825,39,services,married,secondary,1142.0,no,yes,no,276,1,-1,0,unknown,unknown
1348230,54,blue-collar,married,primary,2102.0,no,yes,no,76,1,-1,0,unknown,unknown
3763575,38,technician,single,tertiary,4325.0,no,yes,no,87,1,-1,0,unknown,unknown
1893753,40,blue-collar,married,secondary,217.0,no,yes,no,195,1,-1,0,unknown,unknown
4080179,55,admin.,married,secondary,131.0,no,yes,no,744,1,-1,0,unknown,unknown
8252779,42,management,married,tertiary,1680.0,no,yes,no,765,1,-1,0,unknown,unknown
4776567,39,blue-collar,married,secondary,0.0,no,yes,no,262,1,-1,0,unknown,unknown
2147693,40,blue-collar,married,primary,46.0,no,yes,no,119,1,-1,0,unknown,unknown
7792263,32,blue-collar,married,secondary,320.0,no,yes,no,198,2,-1,0,unknown,unknown
6544261,55,admin.,married,secondary,183.0,no,yes,no,150,1,-1,0,unknown,unknown
9690988,45,blue-collar,married,secondary,39.0,no,no,no,241,1,-1,0,unknown,unknown
8099124,35,management,single,tertiary,560.0,no,yes,no,181,1,-1,0,unknown,unknown
5361919,58,technician,divorced,secondary,469.0,no,no,no,196,1,-1,0,unknown,unknown
5964282,35,admin.,married,secondary,530.0,no,yes,no,149,1,-1,0,unknown,unknown
3384661,49,services,married,primary,61.0,no,yes,no,246,1,-1,0,unknown,unknown
4488017,34,technician,single,tertiary,242.0,no,yes,no,112,1,-1,0,unknown,unknown
2748141,36,blue-collar,married,secondary,139.0,no,yes,no,309,2,-1,0,unknown,unknown
3587221,24,self-employed,single,secondary,0.0,no,yes,no,278,1,-1,0,unknown,unknown
7054166,34,technician,married,secondary,367.0,no,yes,no,140,1,-1,0,unknown,unknown
2705565,51,admin.,divorced,secondary,228.0,no,yes,no,136,1,-1,0,unknown,unknown
4526884,39,technician,single,unknown,45248.0,no,yes,no,1623,1,-1,0,unknown,unknown
2381816,50,self-employed,married,unknown,-84.0,no,yes,no,101,1,-1,0,unknown,no
8570235,32,services,single,secondary,310.0,no,yes,no,144,1,-1,0,unknown,unknown
3506677,42,blue-collar,married,unknown,132.0,no,yes,no,238,1,-1,0,unknown,unknown
9708883,50,technician,married,secondary,797.0,no,yes,no,354,1,-1,0,unknown,unknown
5886539,40,services,married,secondary,71.0,no,no,no,79,1,-1,0,unknown,unknown
5425756,46,management,divorced,unknown,2.0,no,yes,no,187,1,-1,0,unknown,unknown
4531922,37,management,married,tertiary,231.0,no,yes,yes,451,2,-1,0,unknown,unknown
2457648,34,blue-collar,married,secondary,270.0,no,yes,yes,159,1,-1,0,unknown,unknown
9503000,44,blue-collar,married,secondary,274.0,no,yes,yes,409,1,-1,0,unknown,unknown
1354806,40,admin.,single,secondary,-109.0,no,yes,yes,170,1,-1,0,unknown,unknown
4639832,37,technician,married,secondary,1.0,no,yes,no,608,1,-1,0,unknown,unknown
3652900,33,blue-collar,single,secondary,-60.0,yes,no,no,243,1,-1,0,unknown,unknown
5004860,35,blue-collar,married,secondary,89.0,no,yes,no,145,2,-1,0,unknown,unknown
2821397,58,blue-collar,divorced,secondary,-11.0,no,no,no,112,1,-1,0,unknown,unknown
5211278,39,blue-collar,married,primary,0.0,no,yes,no,262,2,-1,0,unknown,unknown
9032652,43,blue-collar,married,secondary,-509.0,no,yes,no,124,1,-1,0,unknown,unknown
1661291,39,unemployed,married,primary,408.0,no,yes,no,53,1,-1,0,unknown,unknown
3268161,36,services,single,primary,58.0,no,yes,no,134,1,-1,0,unknown,unknown
2113115,57,retired,single,secondary,1640.0,no,no,yes,204,4,-1,0,unknown,unknown
5547187,36,admin.,single,secondary,20.0,no,yes,no,186,1,-1,0,unknown,unknown
6159009,50,blue-collar,married,primary,71.0,no,yes,no,678,1,-1,0,unknown,unknown
3187317,55,blue-collar,married,secondary,52.0,no,yes,no,182,1,-1,0,unknown,unknown
4607077,44,self-employed,married,tertiary,292.0,no,yes,no,162,1,-1,0,unknown,unknown
1899131,44,services,divorced,secondary,424.0,no,yes,no,27,1,-1,0,unknown,unknown
8809192,39,housemaid,single,primary,109.0,no,yes,no,699,3,-1,0,unknown,no
3052258,46,blue-collar,married,unknown,1044.0,no,yes,no,43,1,-1,0,unknown,unknown
9578454,39,blue-collar,married,secondary,983.0,no,yes,no,97,1,-1,0,unknown,unknown
3694492,34,admin.,married,secondary,869.0,no,no,no,1677,1,-1,0,unknown,unknown
8496531,40,blue-collar,married,primary,668.0,no,yes,no,283,2,-1,0,unknown,unknown
5512230,50,management,married,tertiary,964.0,no,yes,no,323,1,-1,0,unknown,unknown
3719163,31,management,single,secondary,301.0,no,yes,no,82,1,-1,0,unknown,unknown
1978633,37,admin.,single,secondary,140.0,no,yes,no,310,1,-1,0,unknown,unknown
6642455,39,management,single,secondary,1877.0,no,yes,no,185,1,-1,0,unknown,unknown
3951491,51,blue-collar,married,primary,1127.0,no,yes,no,47,1,-1,0,unknown,unknown
2144780,41,technician,married,secondary,871.0,no,yes,no,145,1,-1,0,unknown,unknown
7671832,41,technician,married,secondary,767.0,no,yes,yes,204,1,-1,0,unknown,unknown
7156265,43,blue-collar,married,secondary,0.0,no,no,no,187,1,-1,0,unknown,unknown
8048183,30,services,single,secondary,209.0,no,yes,no,30,2,-1,0,unknown,no
4726483,54,management,divorced,primary,0.0,no,no,no,472,1,-1,0,unknown,unknown
8850565,43,blue-collar,divorced,secondary,110.0,no,yes,yes,448,1,-1,0,unknown,unknown
7589160,59,management,divorced,tertiary,-76.0,no,yes,yes,264,1,-1,0,unknown,unknown
7116580,47,technician,married,unknown,178.0,no,yes,no,169,1,-1,0,unknown,unknown
9106756,40,blue-collar,married,primary,-66.0,no,yes,no,288,1,-1,0,unknown,unknown
3285325,32,technician,married,secondary,0.0,no,yes,no,176,2,-1,0,unknown,unknown
3489101,29,blue-collar,married,secondary,1.0,no,yes,no,215,1,-1,0,unknown,unknown
4904042,36,blue-collar,married,secondary,0.0,no,yes,no,337,1,-1,0,unknown,no
5775503,55,unemployed,married,tertiary,5345.0,no,no,no,278,1,-1,0,unknown,unknown
3368509,30,blue-collar,divorced,secondary,-209.0,no,yes,no,188,2,-1,0,unknown,unknown
3357233,39,admin.,single,secondary,0.0,no,yes,no,174,2,-1,0,unknown,unknown
7925265,39,blue-collar,divorced,secondary,42.0,no,yes,no,226,2,-1,0,unknown,unknown
7985433,50,blue-collar,divorced,secondary,41.0,no,yes,no,190,1,-1,0,unknown,unknown
9968779,44,blue-collar,married,secondary,-99.0,no,yes,no,111,2,-1,0,unknown,unknown
4618441,37,technician,single,secondary,17.0,no,yes,no,164,1,-1,0,unknown,unknown
6879312,46,admin.,married,primary,276.0,no,yes,yes,157,2,-1,0,unknown,no
1989280,32,technician,single,unknown,-170.0,no,no,no,46,1,-1,0,unknown,unknown
6017276,37,management,single,tertiary,230.0,no,yes,yes,374,1,-1,0,unknown,unknown
1697258,29,blue-collar,married,secondary,9.0,no,yes,no,349,1,-1,0,unknown,unknown
4616659,41,blue-collar,married,secondary,946.0,no,yes,no,325,1,-1,0,unknown,unknown
4630071,45,blue-collar,married,primary,1297.0,no,yes,no,233,2,-1,0,unknown,unknown
4350852,57,retired,divorced,secondary,-331.0,no,yes,no,531,1,-1,0,unknown,no
8961353,48,blue-collar,single,secondary,44.0,no,yes,no,153,1,-1,0,unknown,unknown
1623511,60,retired,married,secondary,15.0,yes,no,no,80,1,-1,0,unknown,unknown
5608771,26,admin.,single,secondary,712.0,no,yes,no,232,1,-1,0,unknown,unknown
7872720,58,retired,married,secondary,5435.0,no,yes,no,118,1,-1,0,unknown,unknown
5833636,34,admin.,married,secondary,507.0,no,yes,no,190,1,-1,0,unknown,unknown
9904722,55,unemployed,divorced,secondary,387.0,no,yes,no,918,1,-1,0,unknown,unknown
2415517,41,blue-collar,married,primary,0.0,no,yes,yes,238,1,-1,0,unknown,unknown
3098345,50,management,divorced,secondary,1716.0,no,yes,no,82,1,-1,0,unknown,unknown
1270503,49,entrepreneur,married,secondary,167.0,no,yes,yes,198,3,-1,0,unknown,no
2726419,44,admin.,married,unknown,40.0,no,no,yes,160,2,-1,0,unknown,unknown
3752203,44,blue-collar,married,primary,148.0,no,yes,no,211,1,-1,0,unknown,unknown
5417727,31,technician,married,secondary,17.0,no,yes,yes,120,1,-1,0,unknown,unknown
8402004,34,blue-collar,single,tertiary,1011.0,no,yes,no,136,1,-1,0,unknown,no
7673042,46,management,single,unknown,1527.0,no,yes,no,269,1,-1,0,unknown,unknown
3063968,42,management,married,tertiary,744.0,no,no,no,157,1,-1,0,unknown,unknown
5415521,52,admin.,married,secondary,484.0,no,yes,no,128,1,-1,0,unknown,unknown
1922181,29,management,single,tertiary,0.0,no,yes,no,211,1,-1,0,unknown,unknown
1139461,53,retired,married,primary,136.0,no,yes,no,267,2,-1,0,unknown,unknown
4754561,43,blue-collar,married,secondary,1335.0,no,yes,no,371,2,-1,0,unknown,no
2764882,38,management,married,secondary,517.0,no,yes,no,288,2,-1,0,unknown,unknown
4081483,46,management,married,tertiary,459.0,no,yes,no,221,1,-1,0,unknown,unknown
2378526,48,management,divorced,unknown,549.0,no,yes,no,427,1,-1,0,unknown,unknown
9788892,30,admin.,divorced,secondary,83.0,no,yes,yes,310,1,-1,0,unknown,unknown
8959754,44,blue-collar,married,primary,213.0,no,no,no,158,1,-1,0,unknown,unknown
4641267,31,housemaid,married,primary,203.0,no,yes,no,604,3,-1,0,unknown,unknown
8732386,42,services,single,secondary,518.0,no,yes,no,198,1,-1,0,unknown,unknown
6583155,40,management,single,tertiary,3877.0,no,yes,no,145,1,-1,0,unknown,unknown
9023764,52,admin.,married,secondary,1236.0,no,yes,no,247,1,-1,0,unknown,unknown
3189439,45,blue-collar,divorced,secondary,756.0,no,yes,no,179,2,-1,0,unknown,unknown
5291371,48,blue-collar,married,secondary,157.0,no,yes,no,73,1,-1,0,unknown,no
9883139,45,blue-collar,married,primary,-66.0,no,yes,no,263,2,-1,0,unknown,unknown
7775078,34,blue-collar,married,unknown,245.0,no,yes,no,13,1,-1,0,unknown,unknown
8550313,34,blue-collar,married,primary,-144.0,no,yes,no,79,2,-1,0,unknown,unknown
3257990,46,blue-collar,married,secondary,71.0,no,yes,no,416,1,-1,0,unknown,unknown
6795321,49,services,divorced,secondary,505.0,no,yes,no,162,1,-1,0,unknown,unknown
3177344,50,technician,married,primary,249.0,no,yes,no,129,1,-1,0,unknown,unknown
9617642,34,admin.,single,secondary,0.0,no,yes,no,150,1,-1,0,unknown,unknown
2697940,40,unemployed,single,secondary,11.0,no,yes,no,43,1,-1,0,unknown,unknown
5116440,36,admin.,married,secondary,639.0,no,yes,no,191,1,-1,0,unknown,unknown
3625337,59,blue-collar,divorced,unknown,124.0,no,yes,no,26,1,-1,0,unknown,unknown
3850980,45,blue-collar,married,secondary,82.0,no,yes,no,250,1,-1,0,unknown,unknown
8097272,36,self-employed,married,tertiary,107.0,no,yes,no,146,1,-1,0,unknown,unknown
6664275,56,services,married,secondary,473.0,no,yes,no,416,1,-1,0,unknown,unknown
9203800,42,services,divorced,secondary,372.0,no,yes,yes,121,2,-1,0,unknown,no
2375782,30,admin.,married,secondary,46.0,no,yes,no,114,2,-1,0,unknown,unknown
6847504,30,student,single,tertiary,34.0,no,yes,no,289,1,-1,0,unknown,no
6015890,47,self-employed,married,unknown,935.0,no,yes,no,225,1,-1,0,unknown,unknown
1480123,33,blue-collar,married,secondary,-10.0,no,yes,no,123,1,-1,0,unknown,unknown
5565010,36,admin.,married,secondary,-106.0,no,yes,no,130,2,-1,0,unknown,unknown
7745534,39,services,divorced,primary,471.0,no,yes,no,161,2,-1,0,unknown,unknown
